"id","area","edad","mujer","varon","total"
"26439","221401707","25 a 29","49","38","87"
"26440","221401707","30 a 34","48","42","90"
"26441","221401707","35 a 39","35","45","80"
"26442","221401707","40 a 44","31","28","59"
"26443","221401707","45 a 49","27","29","56"
"26444","221401707","50 a 54","15","9","24"
"26445","221401707","55 a 59","6","9","15"
"26446","221401707","60 a 64","15","6","21"
"26447","221401707","65 a 69","15","12","27"
"26448","221401707","70 a 74","11","11","22"
"26449","221401707","75 a 79","6","5","11"
"26450","221401707","80 a 84","2","1","3"
"26451","221401708","00 a 04","45","42","87"
"26452","221401708","05 a 09","66","53","119"
"26453","221401708","10 a 14","59","50","109"
"26454","221401708","15 a 19","50","67","117"
"26455","221401708","20 a 24","47","46","93"
"26456","221401708","25 a 29","43","41","84"
"26457","221401708","30 a 34","48","35","83"
"26458","221401708","35 a 39","47","33","80"
"26459","221401708","40 a 44","39","37","76"
"26460","221401708","45 a 49","31","39","70"
"26461","221401708","50 a 54","23","16","39"
"26462","221401708","55 a 59","16","15","31"
"26463","221401708","60 a 64","8","10","18"
"26464","221401708","65 a 69","9","16","25"
"26465","221401708","70 a 74","4","5","9"
"26466","221401708","75 a 79","6","3","9"
"26467","221401708","80 a 84","1","0","1"
"26468","221401708","85 a 89","2","1","3"
"26469","221401708","90 a 94","1","0","1"
"26470","221401709","00 a 04","25","29","54"
"26471","221401709","05 a 09","31","39","70"
"26472","221401709","10 a 14","33","35","68"
"26473","221401709","15 a 19","24","28","52"
"26474","221401709","20 a 24","38","33","71"
"26475","221401709","25 a 29","34","38","72"
"26476","221401709","30 a 34","26","28","54"
"26477","221401709","35 a 39","32","30","62"
"26478","221401709","40 a 44","32","30","62"
"26479","221401709","45 a 49","25","11","36"
"26480","221401709","50 a 54","19","20","39"
"26481","221401709","55 a 59","17","21","38"
"26482","221401709","60 a 64","20","13","33"
"26483","221401709","65 a 69","12","14","26"
"26484","221401709","70 a 74","6","5","11"
"26485","221401709","75 a 79","3","4","7"
"26486","221401709","80 a 84","2","1","3"
"26487","221401709","85 a 89","3","1","4"
"26488","221401709","90 a 94","0","1","1"
"26489","221401709","95 a 99","1","0","1"
"26490","221401710","00 a 04","24","33","57"
"26491","221401710","05 a 09","29","32","61"
"26492","221401710","10 a 14","25","29","54"
"26493","221401710","15 a 19","34","33","67"
"26494","221401710","20 a 24","36","29","65"
"26495","221401710","25 a 29","34","40","74"
"26496","221401710","30 a 34","38","28","66"
"26497","221401710","35 a 39","26","35","61"
"26498","221401710","40 a 44","26","32","58"
"26499","221401710","45 a 49","22","24","46"
"26500","221401710","50 a 54","25","17","42"
"26501","221401710","55 a 59","28","13","41"
"26502","221401710","60 a 64","29","31","60"
"26503","221401710","65 a 69","17","17","34"
"26504","221401710","70 a 74","9","14","23"
"26505","221401710","75 a 79","9","2","11"
"26506","221401710","80 a 84","3","1","4"
"26507","221401710","85 a 89","2","3","5"
"26508","221401710","95 a 99","1","0","1"
"26509","221401711","00 a 04","70","53","123"
"26510","221401711","05 a 09","49","65","114"
"26511","221401711","10 a 14","54","59","113"
"26512","221401711","15 a 19","48","59","107"
"26513","221401711","20 a 24","49","53","102"
"26514","221401711","25 a 29","40","53","93"
"26515","221401711","30 a 34","50","55","105"
"26516","221401711","35 a 39","51","25","76"
"26517","221401711","40 a 44","38","38","76"
"26518","221401711","45 a 49","20","26","46"
"26519","221401711","50 a 54","18","18","36"
"26520","221401711","55 a 59","26","20","46"
"26521","221401711","60 a 64","16","14","30"
"26522","221401711","65 a 69","17","16","33"
"26523","221401711","70 a 74","7","9","16"
"26524","221401711","75 a 79","1","6","7"
"26525","221401711","80 a 84","3","2","5"
"26526","221401711","85 a 89","2","2","4"
"26527","221401711","90 a 94","1","1","2"
"26528","221401711","95 a 99","0","2","2"
"26529","221401711","100 a 104","0","1","1"
"26530","221401712","00 a 04","35","40","75"
"26531","221401712","05 a 09","37","36","73"
"26532","221401712","10 a 14","34","31","65"
"26533","221401712","15 a 19","41","36","77"
"26534","221401712","20 a 24","57","36","93"
"26535","221401712","25 a 29","51","43","94"
"26536","221401712","30 a 34","25","29","54"
"26537","221401712","35 a 39","39","30","69"
"26538","221401712","40 a 44","32","27","59"
"26539","221401712","45 a 49","14","18","32"
"26540","221401712","50 a 54","15","8","23"
"26541","221401712","55 a 59","12","8","20"
"26542","221401712","60 a 64","18","8","26"
"26543","221401712","65 a 69","14","9","23"
"26544","221401712","70 a 74","9","6","15"
"26545","221401712","75 a 79","5","8","13"
"26546","221401712","80 a 84","2","2","4"
"26547","221401712","85 a 89","0","3","3"
"26548","221401713","00 a 04","27","26","53"
"26549","221401713","05 a 09","42","29","71"
"26550","221401713","10 a 14","34","32","66"
"26551","221401713","15 a 19","42","29","71"
"26552","221401713","20 a 24","32","28","60"
"26553","221401713","25 a 29","41","32","73"
"26554","221401713","30 a 34","41","38","79"
"26555","221401713","35 a 39","33","35","68"
"26556","221401713","40 a 44","24","26","50"
"26557","221401713","45 a 49","20","21","41"
"26558","221401713","50 a 54","32","25","57"
"26559","221401713","55 a 59","28","29","57"
"26560","221401713","60 a 64","23","27","50"
"26561","221401713","65 a 69","20","18","38"
"26562","221401713","70 a 74","19","12","31"
"26563","221401713","75 a 79","9","5","14"
"26564","221401713","80 a 84","4","6","10"
"26565","221401713","85 a 89","1","0","1"
"26566","221401713","90 a 94","1","0","1"
"26567","221401713","95 a 99","0","1","1"
"26568","221401713","100 a 104","0","1","1"
"26569","221401801","00 a 04","34","38","72"
"26570","221401801","05 a 09","59","55","114"
"26571","221401801","10 a 14","54","56","110"
"26572","221401801","15 a 19","61","56","117"
"26573","221401801","20 a 24","46","42","88"
"26574","221401801","25 a 29","38","39","77"
"26575","221401801","30 a 34","35","38","73"
"26576","221401801","35 a 39","41","40","81"
"26577","221401801","40 a 44","44","36","80"
"26578","221401801","45 a 49","34","35","69"
"26579","221401801","50 a 54","19","15","34"
"26580","221401801","55 a 59","18","11","29"
"26581","221401801","60 a 64","16","14","30"
"26582","221401801","65 a 69","10","7","17"
"26583","221401801","70 a 74","4","6","10"
"26584","221401801","75 a 79","3","1","4"
"26585","221401801","80 a 84","4","1","5"
"26586","221401801","85 a 89","1","0","1"
"26587","221401801","90 a 94","1","2","3"
"26588","221401801","95 a 99","1","0","1"
"26589","221401802","00 a 04","23","15","38"
"26590","221401802","05 a 09","26","25","51"
"26591","221401802","10 a 14","27","24","51"
"26592","221401802","15 a 19","29","21","50"
"26593","221401802","20 a 24","28","28","56"
"26594","221401802","25 a 29","29","24","53"
"26595","221401802","30 a 34","34","23","57"
"26596","221401802","35 a 39","22","27","49"
"26597","221401802","40 a 44","23","21","44"
"26598","221401802","45 a 49","28","27","55"
"26599","221401802","50 a 54","20","30","50"
"26600","221401802","55 a 59","22","13","35"
"26601","221401802","60 a 64","18","23","41"
"26602","221401802","65 a 69","11","12","23"
"26603","221401802","70 a 74","20","5","25"
"26604","221401802","75 a 79","8","4","12"
"26605","221401802","80 a 84","7","3","10"
"26606","221401802","85 a 89","2","3","5"
"26607","221401802","90 a 94","3","2","5"
"26608","221401802","95 a 99","1","0","1"
"26609","221401803","00 a 04","15","12","27"
"26610","221401803","05 a 09","20","14","34"
"26611","221401803","10 a 14","19","25","44"
"26612","221401803","15 a 19","20","25","45"
"26613","221401803","20 a 24","20","15","35"
"26614","221401803","25 a 29","26","26","52"
"26615","221401803","30 a 34","17","19","36"
"26616","221401803","35 a 39","21","13","34"
"26617","221401803","40 a 44","21","28","49"
"26618","221401803","45 a 49","24","19","43"
"26619","221401803","50 a 54","14","15","29"
"26620","221401803","55 a 59","26","16","42"
"26621","221401803","60 a 64","17","18","35"
"26622","221401803","65 a 69","21","12","33"
"26623","221401803","70 a 74","17","6","23"
"26624","221401803","75 a 79","13","8","21"
"26625","221401803","80 a 84","2","5","7"
"26626","221401803","85 a 89","3","1","4"
"26627","221401803","90 a 94","2","0","2"
"26628","221401804","00 a 04","19","30","49"
"26629","221401804","05 a 09","23","28","51"
"26630","221401804","10 a 14","23","31","54"
"26631","221401804","15 a 19","28","34","62"
"26632","221401804","20 a 24","35","30","65"
"26633","221401804","25 a 29","23","33","56"
"26634","221401804","30 a 34","36","34","70"
"26635","221401804","35 a 39","34","34","68"
"26636","221401804","40 a 44","31","24","55"
"26637","221401804","45 a 49","26","25","51"
"26638","221401804","50 a 54","23","16","39"
"26639","221401804","55 a 59","23","18","41"
"26640","221401804","60 a 64","35","31","66"
"26641","221401804","65 a 69","31","25","56"
"26642","221401804","70 a 74","16","20","36"
"26643","221401804","75 a 79","8","9","17"
"26644","221401804","80 a 84","3","4","7"
"26645","221401804","85 a 89","7","2","9"
"26646","221401804","90 a 94","7","2","9"
"26647","221401804","95 a 99","1","0","1"
"26648","221401805","00 a 04","16","21","37"
"26649","221401805","05 a 09","25","36","61"
"26650","221401805","10 a 14","27","30","57"
"26651","221401805","15 a 19","18","35","53"
"26652","221401805","20 a 24","27","26","53"
"26653","221401805","25 a 29","32","25","57"
"26654","221401805","30 a 34","28","33","61"
"26655","221401805","35 a 39","22","28","50"
"26656","221401805","40 a 44","22","26","48"
"26657","221401805","45 a 49","32","14","46"
"26658","221401805","50 a 54","23","19","42"
"26659","221401805","55 a 59","21","23","44"
"26660","221401805","60 a 64","14","17","31"
"26661","221401805","65 a 69","16","12","28"
"26662","221401805","70 a 74","15","8","23"
"26663","221401805","75 a 79","4","7","11"
"26664","221401805","80 a 84","8","0","8"
"26665","221401805","85 a 89","0","2","2"
"26666","221401805","90 a 94","1","0","1"
"26667","221401806","00 a 04","35","35","70"
"26668","221401806","05 a 09","54","44","98"
"26669","221401806","10 a 14","49","31","80"
"26670","221401806","15 a 19","41","34","75"
"26671","221401806","20 a 24","47","48","95"
"26672","221401806","25 a 29","50","47","97"
"26673","221401806","30 a 34","49","42","91"
"26674","221401806","35 a 39","31","33","64"
"26675","221401806","40 a 44","27","34","61"
"26676","221401806","45 a 49","25","22","47"
"26677","221401806","50 a 54","24","29","53"
"26678","221401806","55 a 59","31","21","52"
"26679","221401806","60 a 64","27","19","46"
"26680","221401806","65 a 69","21","16","37"
"26681","221401806","70 a 74","10","12","22"
"26682","221401806","75 a 79","11","3","14"
"26683","221401806","80 a 84","8","3","11"
"26684","221401806","85 a 89","1","0","1"
"26685","221401807","00 a 04","33","19","52"
"26686","221401807","05 a 09","31","32","63"
"26687","221401807","10 a 14","39","27","66"
"26688","221401807","15 a 19","39","42","81"
"26689","221401807","20 a 24","39","31","70"
"26690","221401807","25 a 29","29","37","66"
"26691","221401807","30 a 34","24","15","39"
"26692","221401807","35 a 39","23","23","46"
"26693","221401807","40 a 44","29","30","59"
"26694","221401807","45 a 49","14","17","31"
"26695","221401807","50 a 54","20","12","32"
"26696","221401807","55 a 59","14","14","28"
"26697","221401807","60 a 64","17","11","28"
"26698","221401807","65 a 69","13","14","27"
"26699","221401807","70 a 74","9","4","13"
"26700","221401807","75 a 79","6","1","7"
"26701","221401807","80 a 84","2","5","7"
"26702","221401807","85 a 89","2","2","4"
"26703","221401807","90 a 94","1","0","1"
"26704","221401808","00 a 04","25","24","49"
"26705","221401808","05 a 09","38","29","67"
"26706","221401808","10 a 14","25","30","55"
"26707","221401808","15 a 19","45","34","79"
"26708","221401808","20 a 24","26","37","63"
"26709","221401808","25 a 29","43","40","83"
"26710","221401808","30 a 34","24","34","58"
"26711","221401808","35 a 39","20","21","41"
"26712","221401808","40 a 44","32","21","53"
"26713","221401808","45 a 49","29","15","44"
"26714","221401808","50 a 54","21","20","41"
"26715","221401808","55 a 59","17","9","26"
"26716","221401808","60 a 64","14","10","24"
"26717","221401808","65 a 69","11","10","21"
"26718","221401808","70 a 74","3","7","10"
"26719","221401808","75 a 79","3","2","5"
"26720","221401808","80 a 84","3","0","3"
"26721","221401808","85 a 89","0","1","1"
"26722","221401809","00 a 04","29","25","54"
"26723","221401809","05 a 09","35","37","72"
"26724","221401809","10 a 14","41","38","79"
"26725","221401809","15 a 19","37","42","79"
"26726","221401809","20 a 24","33","27","60"
"26727","221401809","25 a 29","25","29","54"
"26728","221401809","30 a 34","35","29","64"
"26729","221401809","35 a 39","45","48","93"
"26730","221401809","40 a 44","36","39","75"
"26731","221401809","45 a 49","23","31","54"
"26732","221401809","50 a 54","18","18","36"
"26733","221401809","55 a 59","26","11","37"
"26734","221401809","60 a 64","18","17","35"
"26735","221401809","65 a 69","17","16","33"
"26736","221401809","70 a 74","15","12","27"
"26737","221401809","75 a 79","10","8","18"
"26738","221401809","80 a 84","1","0","1"
"26739","221401809","90 a 94","3","0","3"
"26740","221401809","95 a 99","0","1","1"
"26741","221401810","00 a 04","18","26","44"
"26742","221401810","05 a 09","27","31","58"
"26743","221401810","10 a 14","29","29","58"
"26744","221401810","15 a 19","22","34","56"
"26745","221401810","20 a 24","27","20","47"
"26746","221401810","25 a 29","41","31","72"
"26747","221401810","30 a 34","41","36","77"
"26748","221401810","35 a 39","32","34","66"
"26749","221401810","40 a 44","28","24","52"
"26750","221401810","45 a 49","19","16","35"
"26751","221401810","50 a 54","12","13","25"
"26752","221401810","55 a 59","13","10","23"
"26753","221401810","60 a 64","5","6","11"
"26754","221401810","65 a 69","6","3","9"
"26755","221401810","70 a 74","4","4","8"
"26756","221401810","75 a 79","2","1","3"
"26757","221401810","80 a 84","3","0","3"
"26758","221401810","85 a 89","1","1","2"
"26759","221401810","90 a 94","0","1","1"
"26760","221401811","00 a 04","44","53","97"
"26761","221401811","05 a 09","53","47","100"
"26762","221401811","10 a 14","43","38","81"
"26763","221401811","15 a 19","31","26","57"
"26764","221401811","20 a 24","37","28","65"
"26765","221401811","25 a 29","49","34","83"
"26766","221401811","30 a 34","40","38","78"
"26767","221401811","35 a 39","40","36","76"
"26768","221401811","40 a 44","37","29","66"
"26769","221401811","45 a 49","9","11","20"
"26770","221401811","50 a 54","13","15","28"
"26771","221401811","55 a 59","4","5","9"
"26772","221401811","60 a 64","6","4","10"
"26773","221401811","65 a 69","1","1","2"
"26774","221401811","70 a 74","4","3","7"
"26775","221401811","75 a 79","2","0","2"
"26776","221401811","80 a 84","0","1","1"
"26777","221401811","90 a 94","1","0","1"
"26778","221401811","95 a 99","1","1","2"
"26779","221401812","00 a 04","32","49","81"
"26780","221401812","05 a 09","45","42","87"
"26781","221401812","10 a 14","28","45","73"
"26782","221401812","15 a 19","24","18","42"
"26783","221401812","20 a 24","20","29","49"
"26784","221401812","25 a 29","41","30","71"
"26785","221401812","30 a 34","37","38","75"
"26786","221401812","35 a 39","19","23","42"
"26787","221401812","40 a 44","16","25","41"
"26788","221401812","45 a 49","18","14","32"
