"codigo"|"calles"|"long"|"lat"|"empresa"|"orden"|"distan_paradas"|"lineas"|"Unnamed: 8"
"C00234"|"AV. GRAL. SAN MARTIN Y ASUNCION"|"-58.930720000000001"|"-27.47815"|"Línea 204 Fontana - Barranqueras VUELTA"|"57"|"240.0"|"Línea 204 "|""
"C00235"|"AV. GRAL SAN MARTIN Y PASTEUR"|"-58.928210000000000"|"-27.47596"|"Línea 204 Fontana - Barranqueras VUELTA"|"58"|"348.0"|"Línea 204 "|""
"C02517"|"Tatane y Pasaje Marmol"|"-58.954810000000002"|"-27.49644"|"Línea 203 Barranqueras - Puerto Vilelas IDA"|"37"|"369.0"|"Línea 203 "|""
"C00236"|"AV. GRAL. SAN MARTIN Y MISIONES"|"-58.923870000000001"|"-27.47201"|"Línea  207 Fontana - Barranqueras VUELTA"|"70"|"381.0"|"Línea  207 "|""
"C02280"|"OBLIGADO Y COCOMAROLA SUR"|"-58.964399999999998"|"-27.47547"|"Línea 104 Barrio Jorge Newbery - Barrio 200 Viviendas (Barranqueras)  IDA"|"44"|"214.0"|"Línea 104 "|""
"C00237"|"AV. GRAL SAN MARTIN Y AV. LAS PIEDRAS"|"-58.921950000000002"|"-27.47031"|"Línea  207 Fontana - Barranqueras VUELTA"|"71"|"267.0"|"Línea  207 "|""
"C01601"|"Av Alvear y Ruta 11"|"-59.015439999999998"|"-27.43841"|"Línea 205 Fontana - Resistencia VUELTA"|"23"|"239.0"|"Línea 205 "|""
"C00238"|"AV. LAS PIEDRAS Y 2 DE FEBRERO"|"-58.919480000000000"|"-27.47145"|"Línea 203 Puerto Vilelas - Barranqueras  VUELTA"|"44"|"275.0"|"Línea 203 "|""
"C02281"|"COCOMAROLA SUR Y FRANKLIN"|"-58.966720000000002"|"-27.47761"|"Línea 104 Barrio Jorge Newbery - Barrio 200 Viviendas (Barranqueras)  IDA"|"45"|"340.0"|"Línea 104 "|""
"C00597"|"AV ALBERDI Y MOLINA"|"-58.995300000000000"|"-27.45882"|"Línea 9 B Hipermercado Libertad - Villa Don Andrés VUELTA"|"46"|"257.0"|"Línea 9 B "|""
"C00239"|"AV. LAS PIEDRAS Y FRAY MOCHO"|"-58.916530000000002"|"-27.4729"|"Línea 203 Puerto Vilelas - Barranqueras  VUELTA"|"46"|"0.0"|"Línea 203 "|""
"C00240"|"AV. LAS PIEDRAS Y GUIRALDES"|"-58.913770000000000"|"-27.47229"|""|""|""|"#¡VALOR!"|""
"C01602"|"Av 25 de Mayo y Gral Uriburu"|"-59.002020000000002"|"-27.43757"|"Línea 206 Resistencia - Barranqueras IDA"|"11"|"336.0"|"Línea 206 "|""
"C00600"|"AV. ALBERDI Y AV. MARCONI"|"-59.000760000000000"|"-27.4637"|"Línea 9 B Hipermercado Libertad - Villa Don Andrés VUELTA"|"49"|"297.0"|"Línea 9 B "|""
"C01603"|"Av 25 de Mayo y Padre Cerqueira"|"-58.996490000000001"|"-27.44241"|"Línea 12 B Parque Autódromo - Barrio Don Bosco IDA"|"21"|"260.0"|"Línea 12 B "|""
"C00601"|"AV ALBERDI Y MIGUEL CANE"|"-59.002319999999997"|"-27.46515"|"Línea 9 B Hipermercado Libertad - Villa Don Andrés VUELTA"|"50"|"223.0"|"Línea 9 B "|""
"C02014"|"AV. 9 DE JULIO Y LAS HERAS"|"-58.979700000000001"|"-27.45738"|"Línea 206 Resistencia - Barranqueras IDA"|"20"|"495.0"|"Línea 206 "|""
"C01604"|"Av 25 de Mayo y Necochea"|"-58.989260000000002"|"-27.44885"|"Línea 5 B Villa Chica - Barrio UOM VUELTA"|"18"|"146.0"|"Línea 5 B "|""
"C00602"|"AV ALBERDI Y ENRIQUE LARRETA"|"-59.004060000000003"|"-27.46672"|"Línea 9 B Hipermercado Libertad - Villa Don Andrés VUELTA"|"51"|"245.0"|"Línea 9 B "|""
"C02518"|"Algarrobo y Dodero"|"-58.956609999999998"|"-27.49643"|"Línea 203 Barranqueras - Puerto Vilelas IDA"|"38"|"247.0"|"Línea 203 "|""
"C02282"|"COCOMAROLA SUR Y AV. CASTELLI"|"-58.968699999999998"|"-27.4794"|"Línea 104 Barrio Jorge Newbery - Barrio 200 Viviendas (Barranqueras)  IDA"|"46"|"279.0"|"Línea 104 "|""
